,"Constitution Beach, East Boston",,,,,,,
,Bacteria Counts,,,,,,,
,Spreadsheets are updated weekly if not sooner.,,,,,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 counts/100 mL.,,,,,,,
,,,,,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,,,,,
,      ▪  counts exceed 104 counts/100 mL limit at two or more locations;,,,,,,,
,      ▪  OR if daily rainfall exceeds 1 inch;,,,,,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,,,,,
,All results are in counts/100 mL and testing is performed by DCR.,,,,,,,
,,,,,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,,,,,
,"Weekly sampling by DCR began May 23, 2013. Daily sampling began on June 19th and ended on August 30th. ",,,,,,,
,,,,,,,,
,, Daily Rainfall (in.),,North Site,,Middle Site,,Recreation Ctr.
,,,,,,,,
,2013-05-23 00:00:00,0.05,,<2,,13,,<2
,2013-05-30 00:00:00,0,,10,,<2,,4
,2013-06-06 00:00:00,0.02,,4,,<2,,4
,2013-06-08 00:00:00,0.54,,75,,70,,90
,2013-06-09 00:00:00,0,,<2,,<2,,<2
,2013-06-13 00:00:00,0.72,,8,,6,,12
,2013-06-14 00:00:00,1.02,,630,,1000,,1100
,2013-06-15 00:00:00,0,,21,,8,,14
,2013-06-20 00:00:00,0,,<2,,<2,,2
,2013-06-21 00:00:00,0,,20,,14,,<2
,2013-06-22 00:00:00,0,,30,,<10,,10
,2013-06-23 00:00:00,Trace,,10,,10,,20
,2013-06-24 00:00:00,0.33,,2,,<2,,2
,2013-06-25 00:00:00,Trace,,4,,4,,<2
,2013-06-26 00:00:00,0.04,,2,,<2,,4
,2013-06-27 00:00:00,0.03,,25,,8,,35
,2013-06-28 00:00:00,0.45,,669,,8,,15
,2013-06-29 00:00:00,0.07,,158,,10,,<10
,2013-06-30 00:00:00,0.11,,31,,10,,<10
,2013-07-01 00:00:00,0.03,,<10,,<10,,<10
,2013-07-02 00:00:00,Trace,,27,,2,,<2
,2013-07-03 00:00:00,Trace,,5,,<2,,<2
,2013-07-04 00:00:00,0,,No samples,,,,
,2013-07-05 00:00:00,0,,<2,,4,,<2
,2013-07-06 00:00:00,0,,<10,,<10,,10
,2013-07-07 00:00:00,Trace,,<10,,10,,20
,2013-07-08 00:00:00,0.01,,37,,<2,,<2
,2013-07-09 00:00:00,Trace,,<2,,<2,,2
,2013-07-10 00:00:00,0.01,,<2,,<2,,<2
,2013-07-11 00:00:00,0.17,,48,,4,,2
,2013-07-12 00:00:00,0,,18,,33,,25
,2013-07-13 00:00:00,Trace,,<2,,<2,,<2
,2013-07-14 00:00:00,0,,<10,,<10,,20
,2013-07-15 00:00:00,0,,<10,,<10,,<10
,2013-07-16 00:00:00,0.01,,10,,<10,,<10
,2013-07-17 00:00:00,0,,10,,10,,10
,2013-07-18 00:00:00,0,,2,,<2,,<2
,2013-07-19 00:00:00,0,,<2,,6,,<2
,2013-07-20 00:00:00,0,,10,,20,,10
,2013-07-21 00:00:00,0.01,,20,,20,,41
,2013-07-22 00:00:00,0,,10,,<10,,72
,2013-07-23 00:00:00,1.76,,4,,4,,<2
,2013-07-24 00:00:00,0,,6,,22,,28
,2013-07-25 00:00:00,0.27,,6,,12,,15
,2013-07-26 00:00:00,1,,1500,,162,,100
,2013-07-27 00:00:00,0,,73,,20,,51
,2013-07-28 00:00:00,0.01,,10,,30,,<10
,2013-07-29 00:00:00,0.33,,30,,10,,30
,2013-07-30 00:00:00,0,,30,,20,,<10
,2013-07-31 00:00:00,0,,10,,<10,,<10
,2013-08-01 00:00:00,Trace,,2,,6,,<2
,2013-08-02 00:00:00,0.13,,4,,4,,14
,2013-08-03 00:00:00,0,,20,,10,,10
,2013-08-04 00:00:00,Trace,,<10,,<10,,<10
,2013-08-05 00:00:00,0,,10,,<10,,<10
,2013-08-06 00:00:00,0,,<10,,10,,<10
,2013-08-07 00:00:00,0,,<2,,<2,,<2
,2013-08-08 00:00:00,0.07,,22,,<2,,13
,2013-08-09 00:00:00,1.62,,4,,<2,,2
,2013-08-10 00:00:00,0,,7,,17,,32
,2013-08-11 00:00:00,0,,<2,,4,,<2
,2013-08-12 00:00:00,0,,2,,2,,<2
,2013-08-13 00:00:00,Trace,,10,,52,,10
,2013-08-14 00:00:00,0,,10,,41,,10
,2013-08-15 00:00:00,0,,6,,2,,<2
,2013-08-16 00:00:00,0,,6,,2,,4
,2013-08-17 00:00:00,0,,<10,,<10,,<10
,2013-08-18 00:00:00,0,,<10,,<10,,<10
,2013-08-19 00:00:00,0,,<10,,<10,,<10
,2013-08-20 00:00:00,0,,<10,,10,,<10
,2013-08-21 00:00:00,0,,27,,53,,4
,2013-08-22 00:00:00,0,,10,,2,,<2
,2013-08-23 00:00:00,0,,<2,,8,,<2
,2013-08-24 00:00:00,0,,4,,<2,,<2
,2013-08-25 00:00:00,0,,<2,,<2,,<2
,2013-08-26 00:00:00,0.01,,10,,41,,10
,2013-08-27 00:00:00,0.01,,<10,,<10,,<10
,2013-08-28 00:00:00,0,,<10,,10,,10
,2013-08-29 00:00:00,Trace,,6,,<2,,2
,2013-08-30 00:00:00,0,,4,,6,,2
