,"Tenean Beach, Dorchester",,,
,Bacteria Counts,,,
,,,,
,Spreadsheets are updated weekly if not sooner.,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 counts/100 mL.,,,
,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,
,      ▪  counts exceed 104 counts/100 mL limit;,,,
,      ▪  OR if daily rainfall exceeds 0.25 inches;,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,
,All results are in counts/100 mL and testing is performed by DCR.,,,
,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,
,"Weekly sampling by DCR began May 23, 2013. Daily sampling will began on June 19th and ended on 30th. ",,,
,,,,
,,Daily Rainfall (in.),,Mid-beach
,,,,
,2013-05-23 00:00:00,0.05,,43
,2013-05-30 00:00:00,0,,23
,2013-06-04 00:00:00,0,,110
,2013-06-06 00:00:00,0.02,,6
,2013-06-08 00:00:00,0.54,,>2600
,2013-06-09 00:00:00,0,,29
,2013-06-13 00:00:00,0.72,,315
,2013-06-14 00:00:00,1.02,,2600
,2013-06-15 00:00:00,0,,430
,2013-06-19 00:00:00,0,,700
,2013-06-20 00:00:00,0,,102
,2013-06-21 00:00:00,0,,10
,2013-06-22 00:00:00,0,,359
,2013-06-23 00:00:00,Trace,,52
,2013-06-24 00:00:00,0.33,,14
,2013-06-25 00:00:00,Trace,,4
,2013-06-26 00:00:00,0.04,,13
,2013-06-27 00:00:00,0.03,,262
,2013-06-28 00:00:00,0.45,,385
,2013-06-29 00:00:00,0.07,,31
,2013-06-30 00:00:00,0.11,,20
,2013-07-01 00:00:00,0.03,,31
,2013-07-02 00:00:00,Trace,,4
,2013-07-03 00:00:00,Trace,,51
,2013-07-04 00:00:00,0,,No sampling
,2013-07-05 00:00:00,0,,2
,2013-07-06 00:00:00,0,,10
,2013-07-07 00:00:00,Trace,,<10
,2013-07-08 00:00:00,0.01,,27
,2013-07-09 00:00:00,Trace,,105
,2013-07-10 00:00:00,0.01,,4
,2013-07-11 00:00:00,0.17,,2
,2013-07-12 00:00:00,0,,223
,2013-07-13 00:00:00,Trace,,<2
,2013-07-14 00:00:00,0,,<10
,2013-07-15 00:00:00,0,,10
,2013-07-16 00:00:00,0.01,,52
,2013-07-17 00:00:00,0,,<10
,2013-07-18 00:00:00,0,,6
,2013-07-19 00:00:00,0,,7
,2013-07-20 00:00:00,0,,10
,2012-07-21 00:00:00,0.01,,52
,2013-07-22 00:00:00,0,,85
,2013-07-23 00:00:00,1.76,,28
,2013-07-24 00:00:00,0,,38
,2013-07-25 00:00:00,0.27,,331
,2013-07-26 00:00:00,1,,>2600
,2013-07-27 00:00:00,0,,62
,2013-07-28 00:00:00,0.01,,318
,2013-07-29 00:00:00,0.33,,51
,2013-07-30 00:00:00,0,,20
,2013-07-31 00:00:00,0,,63
,2013-08-01 00:00:00,Trace,,<2
,2013-08-02 00:00:00,0.13,,2
,2013-08-03 00:00:00,0,,63
,2013-08-04 00:00:00,Trace,,31
,2013-08-05 00:00:00,0,,52
,2013-08-06 00:00:00,0,,10
,2013-08-07 00:00:00,0,,<2
,2013-08-08 00:00:00,0.07,,15
,2013-08-09 00:00:00,1.62,,15
,2013-08-10 00:00:00,0,,20
,2013-08-11 00:00:00,0,,27
,2013-08-12 00:00:00,0,,2
,2013-08-13 00:00:00,Trace,,<10
,2013-08-14 00:00:00,0,,148
,2013-08-15 00:00:00,0,,18
,2013-08-16 00:00:00,0,,6
,2013-08-17 00:00:00,0,,98
,2013-08-18 00:00:00,0,,41
,2013-08-19 00:00:00,0,,426
,2013-08-20 00:00:00,0,,166
,2013-08-21 00:00:00,0,,10
,2013-08-22 00:00:00,0,,25
,2013-08-23 00:00:00,0,,17
,2013-08-24 00:00:00,0,,4
,2013-08-25 00:00:00,0,,2
,2013-08-26 00:00:00,0.01,,<10
,2013-08-27 00:00:00,0.01,,<10
,2013-08-28 00:00:00,0,,10
,2013-08-29 00:00:00,Trace,,30
,2013-08-30 00:00:00,0,,2
